"forecast_date","location","target","target_end_date","type","quantile","value"
2021-08-23,"23","11 day ahead inc hosp",2021-09-03,"quantile","0.99",634.786447890084
2021-08-23,"23","12 day ahead inc hosp",2021-09-04,"quantile","0.99",660.137572794414
2021-08-23,"23","13 day ahead inc hosp",2021-09-05,"quantile","0.99",683.635255389388
2021-08-23,"23","14 day ahead inc hosp",2021-09-06,"quantile","0.99",705.677589411067
2021-08-23,"23","15 day ahead inc hosp",2021-09-07,"quantile","0.99",726.674551534725
2021-08-23,"23","16 day ahead inc hosp",2021-09-08,"quantile","0.99",747.036925447703
2021-08-23,"23","17 day ahead inc hosp",2021-09-09,"quantile","0.99",767.153299058863
2021-08-23,"23","18 day ahead inc hosp",2021-09-10,"quantile","0.99",787.35746251944
2021-08-23,"23","19 day ahead inc hosp",2021-09-11,"quantile","0.99",807.894035058042
2021-08-23,"23","20 day ahead inc hosp",2021-09-12,"quantile","0.99",828.893969496371
2021-08-23,"23","21 day ahead inc hosp",2021-09-13,"quantile","0.99",850.369502985045
2021-08-23,"23","22 day ahead inc hosp",2021-09-14,"quantile","0.99",872.230005187387
2021-08-23,"23","23 day ahead inc hosp",2021-09-15,"quantile","0.99",894.311474906447
2021-08-23,"23","24 day ahead inc hosp",2021-09-16,"quantile","0.99",916.408983160568
2021-08-23,"23","25 day ahead inc hosp",2021-09-17,"quantile","0.99",938.303846604622
2021-08-23,"23","26 day ahead inc hosp",2021-09-18,"quantile","0.99",959.782170020347
2021-08-23,"23","27 day ahead inc hosp",2021-09-19,"quantile","0.99",980.645204592411
2021-08-23,"23","28 day ahead inc hosp",2021-09-20,"quantile","0.99",1000.71366356534
2021-08-23,"26","0 day ahead inc hosp",2021-08-23,"quantile","0.99",151.941871386076
2021-08-23,"26","1 day ahead inc hosp",2021-08-24,"quantile","0.99",271.577574160544
2021-08-23,"26","2 day ahead inc hosp",2021-08-25,"quantile","0.99",327.55411962192
2021-08-23,"26","3 day ahead inc hosp",2021-08-26,"quantile","0.99",369.978179791263
2021-08-23,"26","4 day ahead inc hosp",2021-08-27,"quantile","0.99",404.365902113599
2021-08-23,"26","5 day ahead inc hosp",2021-08-28,"quantile","0.99",433.013887398758
2021-08-23,"26","6 day ahead inc hosp",2021-08-29,"quantile","0.99",457.199389939588
2021-08-23,"26","7 day ahead inc hosp",2021-08-30,"quantile","0.99",477.757724706209
2021-08-23,"26","8 day ahead inc hosp",2021-08-31,"quantile","0.99",495.300656547707
2021-08-23,"26","9 day ahead inc hosp",2021-09-01,"quantile","0.99",510.318363593031
2021-08-23,"26","10 day ahead inc hosp",2021-09-02,"quantile","0.99",523.234759195391
2021-08-23,"26","11 day ahead inc hosp",2021-09-03,"quantile","0.99",534.441241698587
2021-08-23,"26","12 day ahead inc hosp",2021-09-04,"quantile","0.99",544.318988507206
2021-08-23,"26","13 day ahead inc hosp",2021-09-05,"quantile","0.99",553.253699786664
2021-08-23,"26","14 day ahead inc hosp",2021-09-06,"quantile","0.99",561.643431440837
2021-08-23,"26","15 day ahead inc hosp",2021-09-07,"quantile","0.99",569.898124677785
2021-08-23,"26","16 day ahead inc hosp",2021-09-08,"quantile","0.99",578.428530082538
2021-08-23,"26","17 day ahead inc hosp",2021-09-09,"quantile","0.99",587.623204826473
2021-08-23,"26","18 day ahead inc hosp",2021-09-10,"quantile","0.99",597.815910688038
2021-08-23,"26","19 day ahead inc hosp",2021-09-11,"quantile","0.99",609.251240887746
2021-08-23,"26","20 day ahead inc hosp",2021-09-12,"quantile","0.99",622.060124603756
2021-08-23,"26","21 day ahead inc hosp",2021-09-13,"quantile","0.99",636.254777707705
2021-08-23,"26","22 day ahead inc hosp",2021-09-14,"quantile","0.99",651.74455094838
2021-08-23,"26","23 day ahead inc hosp",2021-09-15,"quantile","0.99",668.365426578744
2021-08-23,"26","24 day ahead inc hosp",2021-09-16,"quantile","0.99",685.912461431413
2021-08-23,"26","25 day ahead inc hosp",2021-09-17,"quantile","0.99",704.166960339867
2021-08-23,"26","26 day ahead inc hosp",2021-09-18,"quantile","0.99",722.915018628798
2021-08-23,"26","27 day ahead inc hosp",2021-09-19,"quantile","0.99",741.957880390091
2021-08-23,"26","28 day ahead inc hosp",2021-09-20,"quantile","0.99",761.116254139758
2021-08-23,"27","0 day ahead inc hosp",2021-08-23,"quantile","0.99",91.9577375735049
2021-08-23,"27","1 day ahead inc hosp",2021-08-24,"quantile","0.99",224.362868836301
2021-08-23,"27","2 day ahead inc hosp",2021-08-25,"quantile","0.99",292.652498586112
2021-08-23,"27","3 day ahead inc hosp",2021-08-26,"quantile","0.99",346.933330831338
2021-08-23,"27","4 day ahead inc hosp",2021-08-27,"quantile","0.99",392.721543818937
2021-08-23,"27","5 day ahead inc hosp",2021-08-28,"quantile","0.99",432.313767975329
2021-08-23,"27","6 day ahead inc hosp",2021-08-29,"quantile","0.99",466.987286024693
2021-08-23,"27","7 day ahead inc hosp",2021-08-30,"quantile","0.99",497.577440183275
2021-08-23,"27","8 day ahead inc hosp",2021-08-31,"quantile","0.99",524.696021361176
2021-08-23,"27","9 day ahead inc hosp",2021-09-01,"quantile","0.99",548.833232563288
2021-08-23,"27","10 day ahead inc hosp",2021-09-02,"quantile","0.99",570.4130108338
2021-08-23,"27","11 day ahead inc hosp",2021-09-03,"quantile","0.99",589.82677702254
2021-08-23,"27","12 day ahead inc hosp",2021-09-04,"quantile","0.99",607.455729855264
2021-08-23,"27","13 day ahead inc hosp",2021-09-05,"quantile","0.99",623.685589633743
2021-08-23,"27","14 day ahead inc hosp",2021-09-06,"quantile","0.99",638.914431213435
2021-08-23,"27","15 day ahead inc hosp",2021-09-07,"quantile","0.99",653.552213569291
2021-08-23,"27","16 day ahead inc hosp",2021-09-08,"quantile","0.99",668.009703868544
2021-08-23,"27","17 day ahead inc hosp",2021-09-09,"quantile","0.99",682.675474680154
2021-08-23,"27","18 day ahead inc hosp",2021-09-10,"quantile","0.99",697.883301995579
2021-08-23,"27","19 day ahead inc hosp",2021-09-11,"quantile","0.99",713.87779206379
2021-08-23,"27","20 day ahead inc hosp",2021-09-12,"quantile","0.99",730.789885906887
2021-08-23,"27","21 day ahead inc hosp",2021-09-13,"quantile","0.99",748.631810055971
2021-08-23,"27","22 day ahead inc hosp",2021-09-14,"quantile","0.99",767.312924734834
2021-08-23,"27","23 day ahead inc hosp",2021-09-15,"quantile","0.99",786.669220487015
2021-08-23,"27","24 day ahead inc hosp",2021-09-16,"quantile","0.99",806.495761251301
2021-08-23,"27","25 day ahead inc hosp",2021-09-17,"quantile","0.99",826.573857782957
2021-08-23,"27","26 day ahead inc hosp",2021-09-18,"quantile","0.99",846.689610144075
2021-08-23,"27","27 day ahead inc hosp",2021-09-19,"quantile","0.99",866.644265979583
2021-08-23,"27","28 day ahead inc hosp",2021-09-20,"quantile","0.99",886.25853617419
2021-08-23,"29","0 day ahead inc hosp",2021-08-23,"quantile","0.99",258.902131127092
2021-08-23,"29","1 day ahead inc hosp",2021-08-24,"quantile","0.99",339.393803879059
2021-08-23,"29","2 day ahead inc hosp",2021-08-25,"quantile","0.99",357.625219126047
2021-08-23,"29","3 day ahead inc hosp",2021-08-26,"quantile","0.99",363.702950833493
2021-08-23,"29","4 day ahead inc hosp",2021-08-27,"quantile","0.99",363.143052024666
2021-08-23,"29","5 day ahead inc hosp",2021-08-28,"quantile","0.99",358.242032721245
2021-08-23,"29","6 day ahead inc hosp",2021-08-29,"quantile","0.99",350.277060061319
2021-08-23,"29","7 day ahead inc hosp",2021-08-30,"quantile","0.99",340.083365493377
2021-08-23,"29","8 day ahead inc hosp",2021-08-31,"quantile","0.99",328.272633977822
2021-08-23,"29","9 day ahead inc hosp",2021-09-01,"quantile","0.99",315.334967387624
2021-08-23,"29","10 day ahead inc hosp",2021-09-02,"quantile","0.99",301.694206452565
2021-08-23,"29","11 day ahead inc hosp",2021-09-03,"quantile","0.99",287.741680525331
2021-08-23,"29","12 day ahead inc hosp",2021-09-04,"quantile","0.99",273.858501651566
2021-08-23,"29","13 day ahead inc hosp",2021-09-05,"quantile","0.99",260.430308269726
2021-08-23,"29","14 day ahead inc hosp",2021-09-06,"quantile","0.99",247.855098188555
2021-08-23,"29","15 day ahead inc hosp",2021-09-07,"quantile","0.99",236.542758152659
2021-08-23,"29","16 day ahead inc hosp",2021-09-08,"quantile","0.99",226.90398791515
2021-08-23,"29","17 day ahead inc hosp",2021-09-09,"quantile","0.99",219.327297446883
2021-08-23,"29","18 day ahead inc hosp",2021-09-10,"quantile","0.99",214.146404957076
2021-08-23,"29","19 day ahead inc hosp",2021-09-11,"quantile","0.99",211.605863728167
2021-08-23,"29","20 day ahead inc hosp",2021-09-12,"quantile","0.99",211.836566631321
2021-08-23,"29","21 day ahead inc hosp",2021-09-13,"quantile","0.99",214.850696862134
2021-08-23,"29","22 day ahead inc hosp",2021-09-14,"quantile","0.99",220.557576124235
2021-08-23,"29","23 day ahead inc hosp",2021-09-15,"quantile","0.99",228.793161256265
2021-08-23,"29","24 day ahead inc hosp",2021-09-16,"quantile","0.99",239.35248730721
2021-08-23,"29","25 day ahead inc hosp",2021-09-17,"quantile","0.99",252.016840957668
2021-08-23,"29","26 day ahead inc hosp",2021-09-18,"quantile","0.99",266.572303010037
2021-08-23,"29","27 day ahead inc hosp",2021-09-19,"quantile","0.99",282.820106664533
2021-08-23,"29","28 day ahead inc hosp",2021-09-20,"quantile","0.99",300.580953176077
2021-08-23,"28","0 day ahead inc hosp",2021-08-23,"quantile","0.99",182.933664916367
2021-08-23,"28","1 day ahead inc hosp",2021-08-24,"quantile","0.99",290.572393097674
2021-08-23,"28","2 day ahead inc hosp",2021-08-25,"quantile","0.99",334.980702791388
2021-08-23,"28","3 day ahead inc hosp",2021-08-26,"quantile","0.99",366.265235966179
2021-08-23,"28","4 day ahead inc hosp",2021-08-27,"quantile","0.99",389.942111128419
2021-08-23,"28","5 day ahead inc hosp",2021-08-28,"quantile","0.99",408.307901262924
2021-08-23,"28","6 day ahead inc hosp",2021-08-29,"quantile","0.99",422.639833951109
2021-08-23,"28","7 day ahead inc hosp",2021-08-30,"quantile","0.99",433.773198565139
2021-08-23,"28","8 day ahead inc hosp",2021-08-31,"quantile","0.99",442.31973546959
2021-08-23,"28","9 day ahead inc hosp",2021-09-01,"quantile","0.99",448.769599422256
2021-08-23,"28","10 day ahead inc hosp",2021-09-02,"quantile","0.99",453.546681518514
2021-08-23,"28","11 day ahead inc hosp",2021-09-03,"quantile","0.99",457.04235895757
2021-08-23,"28","12 day ahead inc hosp",2021-09-04,"quantile","0.99",459.637789112608
2021-08-23,"28","13 day ahead inc hosp",2021-09-05,"quantile","0.99",461.718653230798
2021-08-23,"28","14 day ahead inc hosp",2021-09-06,"quantile","0.99",463.682989410844
2021-08-23,"28","15 day ahead inc hosp",2021-09-07,"quantile","0.99",465.940722168697
2021-08-23,"28","16 day ahead inc hosp",2021-09-08,"quantile","0.99",468.902586510277
2021-08-23,"28","17 day ahead inc hosp",2021-09-09,"quantile","0.99",472.957125140799
2021-08-23,"28","18 day ahead inc hosp",2021-09-10,"quantile","0.99",478.438086485497
2021-08-23,"28","19 day ahead inc hosp",2021-09-11,"quantile","0.99",485.59005152455
2021-08-23,"28","20 day ahead inc hosp",2021-09-12,"quantile","0.99",494.543938308642
2021-08-23,"28","21 day ahead inc hosp",2021-09-13,"quantile","0.99",505.311952694761
2021-08-23,"28","22 day ahead inc hosp",2021-09-14,"quantile","0.99",517.803436529852
2021-08-23,"28","23 day ahead inc hosp",2021-09-15,"quantile","0.99",531.854364277823
2021-08-23,"28","24 day ahead inc hosp",2021-09-16,"quantile","0.99",547.259786094981
2021-08-23,"28","25 day ahead inc hosp",2021-09-17,"quantile","0.99",563.801001251264
2021-08-23,"28","26 day ahead inc hosp",2021-09-18,"quantile","0.99",581.264100620522
2021-08-23,"28","27 day ahead inc hosp",2021-09-19,"quantile","0.99",599.450324956533
2021-08-23,"28","28 day ahead inc hosp",2021-09-20,"quantile","0.99",618.180380549912
2021-08-23,"30","0 day ahead inc hosp",2021-08-23,"quantile","0.99",44.9839166210225
2021-08-23,"30","1 day ahead inc hosp",2021-08-24,"quantile","0.99",184.458015188016
2021-08-23,"30","2 day ahead inc hosp",2021-08-25,"quantile","0.99",259.563986822532
2021-08-23,"30","3 day ahead inc hosp",2021-08-26,"quantile","0.99",320.408553240694
2021-08-23,"30","4 day ahead inc hosp",2021-08-27,"quantile","0.99",372.507909740955
2021-08-23,"30","5 day ahead inc hosp",2021-08-28,"quantile","0.99",418.158703145044
2021-08-23,"30","6 day ahead inc hosp",2021-08-29,"quantile","0.99",458.638231916302
2021-08-23,"30","7 day ahead inc hosp",2021-08-30,"quantile","0.99",494.781853354027
2021-08-23,"30","8 day ahead inc hosp",2021-08-31,"quantile","0.99",527.201372795322
2021-08-23,"30","9 day ahead inc hosp",2021-09-01,"quantile","0.99",556.38700701603
2021-08-23,"30","10 day ahead inc hosp",2021-09-02,"quantile","0.99",582.762706175315
2021-08-23,"30","11 day ahead inc hosp",2021-09-03,"quantile","0.99",606.719903582017
2021-08-23,"30","12 day ahead inc hosp",2021-09-04,"quantile","0.99",628.639809764969
2021-08-23,"30","13 day ahead inc hosp",2021-09-05,"quantile","0.99",648.908156173127
2021-08-23,"30","14 day ahead inc hosp",2021-09-06,"quantile","0.99",667.923028153286
2021-08-23,"30","15 day ahead inc hosp",2021-09-07,"quantile","0.99",686.094394515861
2021-08-23,"30","16 day ahead inc hosp",2021-09-08,"quantile","0.99",703.833031607759
2021-08-23,"30","17 day ahead inc hosp",2021-09-09,"quantile","0.99",721.527520521817
2021-08-23,"30","18 day ahead inc hosp",2021-09-10,"quantile","0.99",739.511645117606
2021-08-23,"30","19 day ahead inc hosp",2021-09-11,"quantile","0.99",758.030018856448
2021-08-23,"30","20 day ahead inc hosp",2021-09-12,"quantile","0.99",777.213589317089
2021-08-23,"30","21 day ahead inc hosp",2021-09-13,"quantile","0.99",797.074588931541
2021-08-23,"30","22 day ahead inc hosp",2021-09-14,"quantile","0.99",817.522383168823
2021-08-23,"30","23 day ahead inc hosp",2021-09-15,"quantile","0.99",838.392967162029
2021-08-23,"30","24 day ahead inc hosp",2021-09-16,"quantile","0.99",859.481408783796
2021-08-23,"30","25 day ahead inc hosp",2021-09-17,"quantile","0.99",880.569022067608
2021-08-23,"30","26 day ahead inc hosp",2021-09-18,"quantile","0.99",901.44190969811
2021-08-23,"30","27 day ahead inc hosp",2021-09-19,"quantile","0.99",921.901321287153
2021-08-23,"30","28 day ahead inc hosp",2021-09-20,"quantile","0.99",941.767969030701
2021-08-23,"37","0 day ahead inc hosp",2021-08-23,"quantile","0.99",395.886679121847
2021-08-23,"37","1 day ahead inc hosp",2021-08-24,"quantile","0.99",468.948904424512
2021-08-23,"37","2 day ahead inc hosp",2021-08-25,"quantile","0.99",480.016380209176
2021-08-23,"37","3 day ahead inc hosp",2021-08-26,"quantile","0.99",479.195661830484
2021-08-23,"37","4 day ahead inc hosp",2021-08-27,"quantile","0.99",472.00278439067
2021-08-23,"37","5 day ahead inc hosp",2021-08-28,"quantile","0.99",460.734240680034
2021-08-23,"37","6 day ahead inc hosp",2021-08-29,"quantile","0.99",446.667181294882
2021-08-23,"37","7 day ahead inc hosp",2021-08-30,"quantile","0.99",430.636821831495
2021-08-23,"37","8 day ahead inc hosp",2021-08-31,"quantile","0.99",413.254832087583
2021-08-23,"37","9 day ahead inc hosp",2021-09-01,"quantile","0.99",395.011299462909
2021-08-23,"37","10 day ahead inc hosp",2021-09-02,"quantile","0.99",376.330050903485
2021-08-23,"37","11 day ahead inc hosp",2021-09-03,"quantile","0.99",357.602402667661
2021-08-23,"37","12 day ahead inc hosp",2021-09-04,"quantile","0.99",339.209454396077
2021-08-23,"37","13 day ahead inc hosp",2021-09-05,"quantile","0.99",321.536832811575
2021-08-23,"37","14 day ahead inc hosp",2021-09-06,"quantile","0.99",304.982524696557
2021-08-23,"37","15 day ahead inc hosp",2021-09-07,"quantile","0.99",289.956406458606
2021-08-23,"37","16 day ahead inc hosp",2021-09-08,"quantile","0.99",276.869168203049
2021-08-23,"37","17 day ahead inc hosp",2021-09-09,"quantile","0.99",266.109310942178
2021-08-23,"37","18 day ahead inc hosp",2021-09-10,"quantile","0.99",258.010544615889
2021-08-23,"37","19 day ahead inc hosp",2021-09-11,"quantile","0.99",252.817414926456
2021-08-23,"37","20 day ahead inc hosp",2021-09-12,"quantile","0.99",250.660807854055
2021-08-23,"37","21 day ahead inc hosp",2021-09-13,"quantile","0.99",251.552900392444
2021-08-23,"37","22 day ahead inc hosp",2021-09-14,"quantile","0.99",255.403008732556
2021-08-23,"37","23 day ahead inc hosp",2021-09-15,"quantile","0.99",262.047084889445
2021-08-23,"37","24 day ahead inc hosp",2021-09-16,"quantile","0.99",271.280159777615
2021-08-23,"37","25 day ahead inc hosp",2021-09-17,"quantile","0.99",282.883516632286
2021-08-23,"37","26 day ahead inc hosp",2021-09-18,"quantile","0.99",296.643233499569
2021-08-23,"37","27 day ahead inc hosp",2021-09-19,"quantile","0.99",312.360541512458
2021-08-23,"37","28 day ahead inc hosp",2021-09-20,"quantile","0.99",329.856140547729
2021-08-23,"38","0 day ahead inc hosp",2021-08-23,"quantile","0.99",18.974370607693
2021-08-23,"38","1 day ahead inc hosp",2021-08-24,"quantile","0.99",165.041881451012
2021-08-23,"38","2 day ahead inc hosp",2021-08-25,"quantile","0.99",246.505634969195
2021-08-23,"38","3 day ahead inc hosp",2021-08-26,"quantile","0.99",313.472369394737
2021-08-23,"38","4 day ahead inc hosp",2021-08-27,"quantile","0.99",371.458295930471
2021-08-23,"38","5 day ahead inc hosp",2021-08-28,"quantile","0.99",422.760076690464
2021-08-23,"38","6 day ahead inc hosp",2021-08-29,"quantile","0.99",468.655024818381
2021-08-23,"38","7 day ahead inc hosp",2021-08-30,"quantile","0.99",509.978511681898
2021-08-23,"38","8 day ahead inc hosp",2021-08-31,"quantile","0.99",547.342356074534
2021-08-23,"38","9 day ahead inc hosp",2021-09-01,"quantile","0.99",581.236787616692
2021-08-23,"38","10 day ahead inc hosp",2021-09-02,"quantile","0.99",612.085768700194
2021-08-23,"38","11 day ahead inc hosp",2021-09-03,"quantile","0.99",640.280744254739
2021-08-23,"38","12 day ahead inc hosp",2021-09-04,"quantile","0.99",666.202935818204
2021-08-23,"38","13 day ahead inc hosp",2021-09-05,"quantile","0.99",690.238085236827
2021-08-23,"38","14 day ahead inc hosp",2021-09-06,"quantile","0.99",712.784287642921
2021-08-23,"38","15 day ahead inc hosp",2021-09-07,"quantile","0.99",734.251521020723
2021-08-23,"38","16 day ahead inc hosp",2021-09-08,"quantile","0.99",755.050570279263
2021-08-23,"38","17 day ahead inc hosp",2021-09-09,"quantile","0.99",775.570024461816
2021-08-23,"38","18 day ahead inc hosp",2021-09-10,"quantile","0.99",796.143674766747
2021-08-23,"38","19 day ahead inc hosp",2021-09-11,"quantile","0.99",817.016141382547
2021-08-23,"38","20 day ahead inc hosp",2021-09-12,"quantile","0.99",838.318378003489
2021-08-23,"38","21 day ahead inc hosp",2021-09-13,"quantile","0.99",860.06262256554
2021-08-23,"38","22 day ahead inc hosp",2021-09-14,"quantile","0.99",882.158245430082
2021-08-23,"38","23 day ahead inc hosp",2021-09-15,"quantile","0.99",904.441246010983
2021-08-23,"38","24 day ahead inc hosp",2021-09-16,"quantile","0.99",926.706695850113
2021-08-23,"38","25 day ahead inc hosp",2021-09-17,"quantile","0.99",948.735912038632
2021-08-23,"38","26 day ahead inc hosp",2021-09-18,"quantile","0.99",970.314999707314
2021-08-23,"38","27 day ahead inc hosp",2021-09-19,"quantile","0.99",991.245210302591
2021-08-23,"38","28 day ahead inc hosp",2021-09-20,"quantile","0.99",1011.3472572435
2021-08-23,"31","0 day ahead inc hosp",2021-08-23,"quantile","0.99",42.9762834844359
2021-08-23,"31","1 day ahead inc hosp",2021-08-24,"quantile","0.99",183.685425693223
2021-08-23,"31","2 day ahead inc hosp",2021-08-25,"quantile","0.99",259.98230391182
2021-08-23,"31","3 day ahead inc hosp",2021-08-26,"quantile","0.99",321.973642950093
2021-08-23,"31","4 day ahead inc hosp",2021-08-27,"quantile","0.99",375.175641085624
2021-08-23,"31","5 day ahead inc hosp",2021-08-28,"quantile","0.99",421.884948004619
2021-08-23,"31","6 day ahead inc hosp",2021-08-29,"quantile","0.99",463.378864920267
2021-08-23,"31","7 day ahead inc hosp",2021-08-30,"quantile","0.99",500.492751767077
2021-08-23,"31","8 day ahead inc hosp",2021-08-31,"quantile","0.99",533.838416402738
2021-08-23,"31","9 day ahead inc hosp",2021-09-01,"quantile","0.99",563.906078009072
2021-08-23,"31","10 day ahead inc hosp",2021-09-02,"quantile","0.99",591.119689036591
2021-08-23,"31","11 day ahead inc hosp",2021-09-03,"quantile","0.99",615.87068497091
2021-08-23,"31","12 day ahead inc hosp",2021-09-04,"quantile","0.99",638.540278403002
2021-08-23,"31","13 day ahead inc hosp",2021-09-05,"quantile","0.99",659.514202729401
2021-08-23,"31","14 day ahead inc hosp",2021-09-06,"quantile","0.99",679.190545129861
2021-08-23,"31","15 day ahead inc hosp",2021-09-07,"quantile","0.99",697.979276133202
2021-08-23,"31","16 day ahead inc hosp",2021-09-08,"quantile","0.99",716.291173690139
2021-08-23,"31","17 day ahead inc hosp",2021-09-09,"quantile","0.99",734.514820382748
2021-08-23,"31","18 day ahead inc hosp",2021-09-10,"quantile","0.99",752.984001445255
2021-08-23,"31","19 day ahead inc hosp",2021-09-11,"quantile","0.99",771.943331599088
2021-08-23,"31","20 day ahead inc hosp",2021-09-12,"quantile","0.99",791.523759568517
2021-08-23,"31","21 day ahead inc hosp",2021-09-13,"quantile","0.99",811.737518816529
2021-08-23,"31","22 day ahead inc hosp",2021-09-14,"quantile","0.99",832.493975728552
2021-08-23,"31","23 day ahead inc hosp",2021-09-15,"quantile","0.99",853.629126239531
2021-08-23,"31","24 day ahead inc hosp",2021-09-16,"quantile","0.99",874.938038909413
2021-08-23,"31","25 day ahead inc hosp",2021-09-17,"quantile","0.99",896.202028344423
2021-08-23,"31","26 day ahead inc hosp",2021-09-18,"quantile","0.99",917.207197687407
2021-08-23,"31","27 day ahead inc hosp",2021-09-19,"quantile","0.99",937.754796893854
2021-08-23,"31","28 day ahead inc hosp",2021-09-20,"quantile","0.99",957.665538388835
2021-08-23,"33","0 day ahead inc hosp",2021-08-23,"quantile","0.99",18.9945206043717
2021-08-23,"33","1 day ahead inc hosp",2021-08-24,"quantile","0.99",164.747786148812
2021-08-23,"33","2 day ahead inc hosp",2021-08-25,"quantile","0.99",245.908524629432
2021-08-23,"33","3 day ahead inc hosp",2021-08-26,"quantile","0.99",312.583473491601
2021-08-23,"33","4 day ahead inc hosp",2021-08-27,"quantile","0.99",370.288843180145
2021-08-23,"33","5 day ahead inc hosp",2021-08-28,"quantile","0.99",421.321295080285
2021-08-23,"33","6 day ahead inc hosp",2021-08-29,"quantile","0.99",466.95814163602
2021-08-23,"33","7 day ahead inc hosp",2021-08-30,"quantile","0.99",508.034753544516
2021-08-23,"33","8 day ahead inc hosp",2021-08-31,"quantile","0.99",545.162948957955
2021-08-23,"33","9 day ahead inc hosp",2021-09-01,"quantile","0.99",578.832956884556
2021-08-23,"33","10 day ahead inc hosp",2021-09-02,"quantile","0.99",609.468739133138
2021-08-23,"33","11 day ahead inc hosp",2021-09-03,"quantile","0.99",637.461740079533
2021-08-23,"33","12 day ahead inc hosp",2021-09-04,"quantile","0.99",663.193180736925
2021-08-23,"33","13 day ahead inc hosp",2021-09-05,"quantile","0.99",687.048802456013
2021-08-23,"33","14 day ahead inc hosp",2021-09-06,"quantile","0.99",709.42669990273
2021-08-23,"33","15 day ahead inc hosp",2021-09-07,"quantile","0.99",730.736850624085
2021-08-23,"33","16 day ahead inc hosp",2021-09-08,"quantile","0.99",751.390039121025
2021-08-23,"33","17 day ahead inc hosp",2021-09-09,"quantile","0.99",771.77485405791
2021-08-23,"33","18 day ahead inc hosp",2021-09-10,"quantile","0.99",792.225086283334
2021-08-23,"33","19 day ahead inc hosp",2021-09-11,"quantile","0.99",812.985355665156
2021-08-23,"33","20 day ahead inc hosp",2021-09-12,"quantile","0.99",834.186615606201
2021-08-23,"33","21 day ahead inc hosp",2021-09-13,"quantile","0.99",855.841103780101
2021-08-23,"33","22 day ahead inc hosp",2021-09-14,"quantile","0.99",877.858190315066
2021-08-23,"33","23 day ahead inc hosp",2021-09-15,"quantile","0.99",900.073874420941
2021-08-23,"33","24 day ahead inc hosp",2021-09-16,"quantile","0.99",922.283227464728
2021-08-23,"33","25 day ahead inc hosp",2021-09-17,"quantile","0.99",944.267566391844
2021-08-23,"33","26 day ahead inc hosp",2021-09-18,"quantile","0.99",965.812996216481
2021-08-23,"33","27 day ahead inc hosp",2021-09-19,"quantile","0.99",986.720768297641
2021-08-23,"33","28 day ahead inc hosp",2021-09-20,"quantile","0.99",1006.81159599606
2021-08-23,"34","0 day ahead inc hosp",2021-08-23,"quantile","0.99",161.929638373919
2021-08-23,"34","1 day ahead inc hosp",2021-08-24,"quantile","0.99",279.065377247911
2021-08-23,"34","2 day ahead inc hosp",2021-08-25,"quantile","0.99",332.631300632381
2021-08-23,"34","3 day ahead inc hosp",2021-08-26,"quantile","0.99",372.734074285899
2021-08-23,"34","4 day ahead inc hosp",2021-08-27,"quantile","0.99",404.889839623171
2021-08-23,"34","5 day ahead inc hosp",2021-08-28,"quantile","0.99",431.39519165577
2021-08-23,"34","6 day ahead inc hosp",2021-08-29,"quantile","0.99",453.52737911034
2021-08-23,"34","7 day ahead inc hosp",2021-08-30,"quantile","0.99",472.121711622828
2021-08-23,"34","8 day ahead inc hosp",2021-08-31,"quantile","0.99",487.789948940169
2021-08-23,"34","9 day ahead inc hosp",2021-09-01,"quantile","0.99",501.022264321156
2021-08-23,"34","10 day ahead inc hosp",2021-09-02,"quantile","0.99",512.242566480851
2021-08-23,"34","11 day ahead inc hosp",2021-09-03,"quantile","0.99",521.842249356892
2021-08-23,"34","12 day ahead inc hosp",2021-09-04,"quantile","0.99",530.202486179661
2021-08-23,"34","13 day ahead inc hosp",2021-09-05,"quantile","0.99",537.708973172323
2021-08-23,"34","14 day ahead inc hosp",2021-09-06,"quantile","0.99",544.759762528475
2021-08-23,"34","15 day ahead inc hosp",2021-09-07,"quantile","0.99",551.764791977828
2021-08-23,"34","16 day ahead inc hosp",2021-09-08,"quantile","0.99",559.134808858987
2021-08-23,"34","17 day ahead inc hosp",2021-09-09,"quantile","0.99",567.258367328825
2021-08-23,"34","18 day ahead inc hosp",2021-09-10,"quantile","0.99",576.469226383215
2021-08-23,"34","19 day ahead inc hosp",2021-09-11,"quantile","0.99",587.011976691997
2021-08-23,"34","20 day ahead inc hosp",2021-09-12,"quantile","0.99",599.017545114549
2021-08-23,"34","21 day ahead inc hosp",2021-09-13,"quantile","0.99",612.498145435633
2021-08-23,"34","22 day ahead inc hosp",2021-09-14,"quantile","0.99",627.363126549032
2021-08-23,"34","23 day ahead inc hosp",2021-09-15,"quantile","0.99",643.44846908462
2021-08-23,"34","24 day ahead inc hosp",2021-09-16,"quantile","0.99",660.549228483768
2021-08-23,"34","25 day ahead inc hosp",2021-09-17,"quantile","0.99",678.446708420626
2021-08-23,"34","26 day ahead inc hosp",2021-09-18,"quantile","0.99",696.927003292393
2021-08-23,"34","27 day ahead inc hosp",2021-09-19,"quantile","0.99",715.791356495355
2021-08-23,"34","28 day ahead inc hosp",2021-09-20,"quantile","0.99",734.860476081794
2021-08-23,"35","0 day ahead inc hosp",2021-08-23,"quantile","0.99",65.9766618252012
2021-08-23,"35","1 day ahead inc hosp",2021-08-24,"quantile","0.99",202.333156588191
