location,target_end_date,quantile,value,forecast_date,target,type
72,2023-05-13,0.15,7.997526572,2023-05-08,12 day ahead inc hosp,quantile
72,2023-05-13,0.2,9.326880383,2023-05-08,12 day ahead inc hosp,quantile
72,2023-05-13,0.25,10.50013244,2023-05-08,12 day ahead inc hosp,quantile
72,2023-05-13,0.3,11.71968639,2023-05-08,12 day ahead inc hosp,quantile
72,2023-05-13,0.35,12.80506995,2023-05-08,12 day ahead inc hosp,quantile
72,2023-05-13,0.4,13.8830682,2023-05-08,12 day ahead inc hosp,quantile
72,2023-05-13,0.45,14.74027966,2023-05-08,12 day ahead inc hosp,quantile
72,2023-05-13,0.5,15.91530435,2023-05-08,12 day ahead inc hosp,quantile
72,2023-05-13,0.55,17.15264736,2023-05-08,12 day ahead inc hosp,quantile
72,2023-05-13,0.6,18.46285461,2023-05-08,12 day ahead inc hosp,quantile
72,2023-05-13,0.65,19.89430592,2023-05-08,12 day ahead inc hosp,quantile
72,2023-05-13,0.7,21.21386346,2023-05-08,12 day ahead inc hosp,quantile
72,2023-05-13,0.75,22.90319289,2023-05-08,12 day ahead inc hosp,quantile
72,2023-05-13,0.8,24.82934634,2023-05-08,12 day ahead inc hosp,quantile
72,2023-05-13,0.85,27.25018277,2023-05-08,12 day ahead inc hosp,quantile
72,2023-05-13,0.9,31.51172619,2023-05-08,12 day ahead inc hosp,quantile
72,2023-05-13,0.95,38.16223604,2023-05-08,12 day ahead inc hosp,quantile
72,2023-05-13,0.975,48.01922844,2023-05-08,12 day ahead inc hosp,quantile
72,2023-05-13,0.99,60.94699916,2023-05-08,12 day ahead inc hosp,quantile
72,2023-05-14,0.01,0.378946295,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.025,1.66480287,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.05,3.87952355,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.1,5.960088479,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.15,7.58966645,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.2,9.165893652,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.25,10.0736953,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.3,11.74748821,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.35,12.90324054,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.4,13.98199278,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.45,15.05844531,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.5,15.9835279,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.55,17.30956152,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.6,18.77885778,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.65,20.0977625,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.7,21.49179865,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.75,23.24186453,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.8,24.98618113,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.85,27.25228207,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.9,31.59759294,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.95,40.65704025,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.975,46.8797305,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-14,0.99,61.81984806,2023-05-08,13 day ahead inc hosp,quantile
72,2023-05-15,0.01,0.386155657,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.025,1.678321306,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.05,3.386229653,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.1,5.575349144,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.15,7.496998462,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.2,9.222924477,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.25,10.27890875,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.3,11.5889764,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.35,13.17691357,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.4,14.28424622,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.45,15.35585885,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.5,16.38217366,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.55,17.54073449,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.6,18.76893801,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.65,20.17634421,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.7,21.16484216,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.75,22.84004391,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.8,24.72429917,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.85,27.73625805,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.9,32.11112217,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.95,41.49609073,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.975,47.44692375,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-15,0.99,69.151234,2023-05-08,14 day ahead inc hosp,quantile
72,2023-05-16,0.01,0.335717478,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.025,1.335826165,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.05,2.954296637,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.1,5.403869996,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.15,7.168439281,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.2,9.076537461,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.25,10.40155098,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.3,12.10363147,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.35,13.46997884,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.4,14.62224637,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.45,15.39499485,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.5,16.41531733,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.55,17.59337376,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.6,18.63672019,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.65,20.03130804,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.7,21.30993217,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.75,23.04315875,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.8,25.38028536,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.85,27.47528943,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.9,32.05511737,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.95,41.41981228,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.975,51.74826806,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-16,0.99,74.67631785,2023-05-08,15 day ahead inc hosp,quantile
72,2023-05-17,0.01,0.165570472,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.025,1.18601114,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.05,2.642803044,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.1,5.515318203,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.15,7.369963891,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.2,9.037042518,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.25,10.5765387,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.3,11.95159106,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.35,13.37354186,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.4,14.57958491,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.45,15.55932086,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.5,16.63278428,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.55,17.74146329,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.6,18.98936036,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.65,20.17910973,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.7,21.53962401,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.75,23.21064986,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.8,25.27896389,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.85,28.05543452,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.9,33.29311922,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.95,41.50515039,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.975,51.87610315,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-17,0.99,78.73775712,2023-05-08,16 day ahead inc hosp,quantile
72,2023-05-18,0.01,0.180067557,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.025,1.015503503,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.05,2.701235035,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.1,5.426865225,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.15,7.357377342,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.2,9.461532076,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.25,10.57945937,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.3,11.76463409,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.35,13.29592474,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.4,14.4082366,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.45,15.56183227,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.5,16.90873645,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.55,18.10257969,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.6,19.08780909,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.65,20.33475953,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.7,21.97472921,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.75,23.59170777,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.8,25.50736909,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.85,28.3438313,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.9,33.84824397,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.95,42.79307981,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.975,52.75947327,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-18,0.99,77.14127183,2023-05-08,17 day ahead inc hosp,quantile
72,2023-05-19,0.01,0.145074672,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.025,0.930390984,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.05,2.539158828,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.1,5.213074957,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.15,6.98003363,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.2,9.270909774,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.25,10.57654746,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.3,11.85155031,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.35,13.09991934,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.4,14.3168992,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.45,15.46179561,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.5,16.87995504,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.55,18.35942765,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.6,19.27078332,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.65,20.75811361,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.7,22.3743899,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.75,24.23231251,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.8,26.07528327,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.85,29.94784692,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.9,34.51433091,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.95,43.6239821,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.975,56.84546214,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-19,0.99,68.01171159,2023-05-08,18 day ahead inc hosp,quantile
72,2023-05-20,0.01,0.105723298,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.025,0.809981616,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.05,2.489881526,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.1,4.946882977,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.15,6.893678988,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.2,8.915714469,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.25,10.28039864,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.3,11.97319215,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.35,13.14393841,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.4,14.26525571,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.45,15.32090256,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.5,16.61997031,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.55,17.89646773,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.6,19.42888957,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.65,21.0027516,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.7,22.68892622,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.75,24.17714112,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.8,26.31672063,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.85,29.52292648,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.9,34.5686706,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.95,43.87267194,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.975,57.87432197,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-20,0.99,77.94401058,2023-05-08,19 day ahead inc hosp,quantile
72,2023-05-21,0.01,0.090606369,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.025,1.001870034,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.05,2.213764695,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.1,4.704893249,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.15,6.818037931,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.2,8.467088038,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.25,9.95938251,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.3,11.92404128,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.35,13.39117687,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.4,14.559933,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.45,15.56457392,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.5,16.54444607,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.55,18.09672886,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.6,19.16792503,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.65,21.15476726,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.7,22.60079785,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.75,24.12682523,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.8,26.58227384,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.85,30.67074116,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.9,34.82261769,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.95,45.69688516,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.975,61.65466207,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-21,0.99,82.59274779,2023-05-08,20 day ahead inc hosp,quantile
72,2023-05-22,0.01,0.039201379,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.025,0.967657578,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.05,2.266862,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.1,4.587550061,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.15,6.691174252,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.2,8.049644641,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.25,9.903527563,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.3,11.35345181,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.35,13.11915595,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.4,14.17756856,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.45,15.31009365,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.5,16.69231595,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.55,18.20672804,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.6,19.52503332,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.65,20.99929496,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.7,22.8103195,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.75,24.84939065,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.8,27.2226766,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.85,30.33333374,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.9,36.92783966,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.95,45.88731392,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.975,62.81562276,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-22,0.99,78.51058885,2023-05-08,21 day ahead inc hosp,quantile
72,2023-05-23,0.01,0.038939362,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.025,0.822729683,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.05,1.952800092,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.1,4.227267632,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.15,6.181211505,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.2,7.999183334,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.25,9.66760424,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.3,11.36800784,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.35,12.82217634,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.4,14.44810842,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.45,15.81775408,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.5,17.02417025,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.55,17.97162783,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.6,19.40246472,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.65,20.93617541,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.7,22.75272947,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.75,24.70237103,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.8,27.06271212,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.85,30.352895,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.9,37.96747939,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.95,49.33679233,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.975,64.65704945,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-23,0.99,88.08445216,2023-05-08,22 day ahead inc hosp,quantile
72,2023-05-24,0.01,0.016817822,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.025,0.826982177,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.05,1.851902564,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.1,4.146006905,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.15,5.743270059,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.2,8.048809649,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.25,9.724156253,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.3,11.53419354,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.35,12.78739777,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.4,14.16642131,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.45,15.25835163,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.5,16.84577845,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.55,17.9183463,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.6,19.49552809,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.65,20.91256452,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.7,22.80773248,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.75,24.57762835,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.8,27.69611116,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.85,31.18547196,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.9,38.03917293,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.95,49.8884299,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.975,63.47043311,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-24,0.99,87.62543304,2023-05-08,23 day ahead inc hosp,quantile
72,2023-05-25,0.01,0.014320796,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.025,0.700954924,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.05,1.642738881,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.1,3.795129803,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.15,5.790751325,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.2,7.834612145,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.25,9.557511656,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.3,11.08678164,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.35,12.79435105,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.4,14.05712481,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.45,15.44756626,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.5,16.76020245,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.55,17.95932772,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.6,19.01847574,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.65,21.08848762,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.7,23.00953279,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.75,25.13413702,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.8,27.7366796,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.85,33.2059496,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.9,38.8956737,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.95,48.33177053,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.975,63.21290133,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-25,0.99,89.33424959,2023-05-08,24 day ahead inc hosp,quantile
72,2023-05-26,0.01,0.011975799,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.025,0.664388594,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.05,1.546922657,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.1,3.486496847,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.15,5.832819245,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.2,7.79059728,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.25,9.424033633,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.3,10.84688218,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.35,12.68419493,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.4,14.34521156,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.45,15.51743644,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.5,16.48480672,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.55,17.78584576,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.6,18.86080894,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.65,20.46807928,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.7,22.47937226,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.75,25.10771539,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.8,28.57266906,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.85,33.07433158,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.9,39.07505015,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.95,51.63023994,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.975,63.55305924,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-26,0.99,100.9040529,2023-05-08,25 day ahead inc hosp,quantile
72,2023-05-27,0.01,0.015356198,2023-05-08,26 day ahead inc hosp,quantile
72,2023-05-27,0.025,0.359068523,2023-05-08,26 day ahead inc hosp,quantile
72,2023-05-27,0.05,1.465756301,2023-05-08,26 day ahead inc hosp,quantile
72,2023-05-27,0.1,3.173184484,2023-05-08,26 day ahead inc hosp,quantile
72,2023-05-27,0.15,5.568084316,2023-05-08,26 day ahead inc hosp,quantile
72,2023-05-27,0.2,7.762179117,2023-05-08,26 day ahead inc hosp,quantile
72,2023-05-27,0.25,9.465995364,2023-05-08,26 day ahead inc hosp,quantile
72,2023-05-27,0.3,11.04988582,2023-05-08,26 day ahead inc hosp,quantile
72,2023-05-27,0.35,12.31734414,2023-05-08,26 day ahead inc hosp,quantile
72,2023-05-27,0.4,13.80125023,2023-05-08,26 day ahead inc hosp,quantile
72,2023-05-27,0.45,15.02087025,2023-05-08,26 day ahead inc hosp,quantile
72,2023-05-27,0.5,16.51796425,2023-05-08,26 day ahead inc hosp,quantile
72,2023-05-27,0.55,17.6390237,2023-05-08,26 day ahead inc hosp,quantile
72,2023-05-27,0.6,19.29042715,2023-05-08,26 day ahead inc hosp,quantile
